-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,215,216,217,-1,-1,-1,-1,-1,-1,1610612932,1610612952,1610612972,1610612932,1610612952,1610612972,1610612932,1610612952,1610612972,1610612932,1610612952,1610612972,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1073741607,-1073741608,-1073741609,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,235,236,237,-1,-1,-1,-1,-1,-1,1610612931,1610612951,1610612971,1610612931,1610612951,1610612971,1610612931,1610612951,1610612971,1610612931,1610612951,1610612971,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1073741627,-1073741628,-1073741629,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,195,196,197,-1,-1,-1,-1,-1,-1,1610612933,1610612953,1610612973,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1610612501,-1610612521,-1610612541,-1610612501,-1610612521,-1610612541,-1610612501,-1610612521,-1610612541,-1610612501,-1610612521,-1610612541,-1,-1,-1,-1,-1,-1,-1073741587,-1073741588,-1073741589,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,215,216,217,-1,-1,-1,-1,-1,-1,1610612932,1610612952,1610612972,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1610612500,-1610612520,-1610612540,-1610612500,-1610612520,-1610612540,-1610612500,-1610612520,-1610612540,-1610612500,-1610612520,-1610612540,-1,-1,-1,-1,-1,-1,-1073741607,-1073741608,-1073741609,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,235,236,237,-1,-1,-1,-1,-1,-1,1610612931,1610612951,1610612971,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1610612499,-1610612519,-1610612539,-1610612499,-1610612519,-1610612539,-1610612499,-1610612519,-1610612539,-1610612499,-1610612519,-1610612539,-1,-1,-1,-1,-1,-1,-1073741627,-1073741628,-1073741629,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,195,196,197,-1,-1,-1,-1,-1,-1,1610612933,1610612953,1610612973,1610612933,1610612953,1610612973,1610612933,1610612953,1610612973,1610612933,1610612953,1610612973,1610612933,1610612953,1610612973,1610612933,1610612953,1610612973,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1610612501,-1610612521,-1610612541,-1,-1,-1,-1,-1,-1,-1073741587,-1073741588,-1073741589,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,215,216,217,-1,-1,-1,-1,-1,-1,1610612932,1610612952,1610612972,1610612932,1610612952,1610612972,1610612932,1610612952,1610612972,1610612932,1610612952,1610612972,1610612932,1610612952,1610612972,1610612932,1610612952,1610612972,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1610612500,-1610612520,-1610612540,-1,-1,-1,-1,-1,-1,-1073741607,-1073741608,-1073741609,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,235,236,237,-1,-1,-1,-1,-1,-1,1610612931,1610612951,1610612971,1610612931,1610612951,1610612971,1610612931,1610612951,1610612971,1610612931,1610612951,1610612971,1610612931,1610612951,1610612971,1610612931,1610612951,1610612971,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1610612499,-1610612519,-1610612539,-1,-1,-1,-1,-1,-1,-1073741627,-1073741628,-1073741629,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,195,196,197,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1610612501,-1610612521,-1610612541,-1610612501,-1610612521,-1610612541,-1610612501,-1610612521,-1610612541,-1610612501,-1610612521,-1610612541,-1,-1,-1,-1,-1,-1,-1073741587,-1073741588,-1073741589,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,215,216,217,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1610612500,-1610612520,-1610612540,-1610612500,-1610612520,-1610612540,-1610612500,-1610612520,-1610612540,-1610612500,-1610612520,-1610612540,-1,-1,-1,-1,-1,-1,-1073741607,-1073741608,-1073741609,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,235,236,237,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1610612499,-1610612519,-1610612539,-1610612499,-1610612519,-1610612539,-1610612499,-1610612519,-1610612539,-1610612499,-1610612519,-1610612539,-1,-1,-1,-1,-1,-1,-1073741627,-1073741628,-1073741629,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,195,196,197,-1,-1,-1,-1,-2147483419,1610612983,1610612983,1610612983,1610612983,1610612983,1610612983,1610612983,1610612983,1610612983,1610612983,1610612983,1610612983,1610612983,1610612983,1610612983,1610612983,1610612983,1610612983,1610612983,1610612983,1610612983,1610612983,1610612983,1610612983,1610612983,1610612983,1610612983,1610612983,1610612983,1610612983,1610612983,1610612983,1610612983,1610612983,1610612983,1610612983,1610612983,1610612983,1610612983,1610612983,1610612983,1610612983,229,-1,-1,-1,-1610612501,-1610612521,-1610612541,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1073741587,-1073741588,-1073741589,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,215,216,217,-1,-1,-1,-1,-2147483401,-1,-1,-1,-1,-1,-1,-1,-1,19,19,19,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,247,-1,-1,-1,-1610612500,-1610612520,-1610612540,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1073741607,-1073741608,-1073741609,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,235,236,237,-1,-1,-1,-1,-2147483401,-1,-1,-1,-1,-1,-1,-1,-1,19,19,19,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,247,-1,-1,-1,-1610612499,-1610612519,-1610612539,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1073741627,-1073741628,-1073741629,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
195,196,197,-1610612501,-1610612521,-1610612541,-1610612501,-1610612521,-1610612541,-1610612501,-1610612521,-1610612541,-1610612501,-1610612521,-1610612541,-1610612501,-1610612521,-1610612541,-1610612501,-1610612521,-1610612541,195,196,197,-1,-1,-1,-1,-2147483401,-1,-1,-1,-1,-1,-1,-1,-1,39,39,39,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,247,-1,-1,-1,-1610612501,-1610612521,-1610612541,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1073741587,-1073741588,-1073741589,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
215,216,217,-1610612500,-1610612520,-1610612540,-1610612500,-1610612520,-1610612540,-1610612500,-1610612520,-1610612540,-1610612500,-1610612520,-1610612540,-1610612500,-1610612520,-1610612540,-1610612500,-1610612520,-1610612540,215,216,217,-1,-1,-1,-1,-2147483401,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,247,-1,-1,-1,-1610612500,-1610612520,-1610612540,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1073741607,-1073741608,-1073741609,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
235,236,237,-1610612499,-1610612519,-1610612539,-1610612499,-1610612519,-1610612539,-1610612499,-1610612519,-1610612539,-1610612499,-1610612519,-1610612539,-1610612499,-1610612519,-1610612539,-1610612499,-1610612519,-1610612539,235,236,237,-1,-1,-1,-1,-2147483401,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,247,-1,-1,-1,-1610612499,-1610612519,-1610612539,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1073741627,-1073741628,-1073741629,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
195,196,197,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,195,196,197,-1,-1,-1,-1,-2147483401,-1,-1,-1,227,1610612983,1610612983,1610612983,1610612983,1610612933,1610612953,1610612973,1610612933,1610612953,1610612973,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,247,-1,-1,-1,-1610612501,-1610612521,-1610612541,-1610612501,-1610612521,-1610612541,-1610612501,-1610612521,-1610612541,-1610612501,-1610612521,-1610612541,-1610612501,-1610612521,-1610612541,-1610612501,-1610612521,-1610612541,-1610612501,-1610612521,-1610612541,-1610612501,-1610612521,-1610612541,-1610612501,-1610612521,-1610612541,-1610612501,-1610612521,-1610612541,-1610612501,-1610612521,-1610612541,-1610612501,-1610612521,-1610612541,-1610612501,-1610612521,-1610612541,-1610612501,-1610612521,-1610612541,195,196,197
215,216,217,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,215,216,217,-1,-1,-1,-1,-2147483401,-1,-1,-1,247,-1,-1,-1,-1,1610612932,1610612952,1610612972,1610612932,1610612952,1610612972,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,247,-1,-1,-1,-1610612500,-1610612520,-1610612540,-1610612500,-1610612520,-1610612540,-1610612500,-1610612520,-1610612540,-1610612500,-1610612520,-1610612540,-1610612500,-1610612520,-1610612540,-1610612500,-1610612520,-1610612540,-1610612500,-1610612520,-1610612540,-1610612500,-1610612520,-1610612540,-1610612500,-1610612520,-1610612540,-1610612500,-1610612520,-1610612540,-1610612500,-1610612520,-1610612540,-1610612500,-1610612520,-1610612540,-1610612500,-1610612520,-1610612540,-1610612500,-1610612520,-1610612540,215,216,217
235,236,237,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,235,236,237,-1,-1,-1,-1,-2147483401,-1,-1,-1,247,-1,-1,-1,-1,1610612931,1610612951,1610612971,1610612931,1610612951,1610612971,-1,-1,122,122,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,247,-1,-1,-1,-1610612499,-1610612519,-1610612539,-1610612499,-1610612519,-1610612539,-1610612499,-1610612519,-1610612539,-1610612499,-1610612519,-1610612539,-1610612499,-1610612519,-1610612539,-1610612499,-1610612519,-1610612539,-1610612499,-1610612519,-1610612539,-1610612499,-1610612519,-1610612539,-1610612499,-1610612519,-1610612539,-1610612499,-1610612519,-1610612539,-1610612499,-1610612519,-1610612539,-1610612499,-1610612519,-1610612539,-1610612499,-1610612519,-1610612539,-1610612499,-1610612519,-1610612539,235,236,237
195,196,197,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,195,196,197,-1,-1,-1,-1,-2147483401,-1,-1,-1,247,-1,-1,-1,-1,1610612933,1610612953,1610612973,1610612933,1610612953,1610612973,1610612933,1610612953,1610612973,1610612933,1610612953,1610612973,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,247,-1,-1,-1,195,196,197,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,195,196,197
215,216,217,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,215,216,217,-1,-1,-1,-1,-2147483401,-1,-1,-1,247,-1,-1,-1,-1,1610612932,1610612952,1610612972,1610612932,1610612952,1610612972,1610612932,1610612952,1610612972,1610612932,1610612952,1610612972,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,247,-1,-1,-1,215,216,217,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,215,216,217
235,236,237,66,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,235,236,237,-1,-1,-1,-1,267,268,228,228,269,-1,-1,-1,-1,1610612931,1610612951,1610612971,1610612931,1610612951,1610612971,1610612931,1610612951,1610612971,1610612931,1610612951,1610612971,18,18,18,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,247,-1,-1,-1,235,236,237,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,235,236,237
195,196,197,-1,-1,-1,195,196,197,195,196,197,195,196,197,-1,-1,-1,-1,-1,-1,195,196,197,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1610612933,1610612953,1610612973,1610612933,1610612953,1610612973,1610612933,1610612953,1610612973,1610612933,1610612953,1610612973,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,247,-1,-1,-1,195,196,197,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,195,196,197
